Period;Date;treatment;pond;sp;W;L;K
Fishing;2021;P;5;Tench_juv;20.4;110;1.53
Fishing;2021;P;5;Tench_juv;7.6;78;1.6
Fishing;2021;P;5;Tench_juv;7.6;78;1.6
Fishing;2021;P;5;Tench_juv;7.9;80;1.54
Fishing;2021;P;5;Tench_juv;14.2;100;1.42
Fishing;2021;P;5;Tench_juv;10.7;84;1.81
Fishing;2021;P;5;Tench_juv;15.2;103;1.39
Fishing;2021;P;5;Tench_juv;8.9;83;1.56
Fishing;2021;P;5;Tench_juv;7.6;78;1.6
Fishing;2021;P;5;Tench_juv;26.8;121;1.51
Fishing;2021;P;5;Tench_juv;27.3;120;1.58
Fishing;2021;P;5;Tench_juv;5.5;71;1.54
Fishing;2021;P;5;Tench_juv;8.4;79;1.7
Fishing;2021;P;5;Tench_juv;14.6;97;1.6
Fishing;2021;P;5;Tench_juv;10.2;88;1.5
Fishing;2021;P;5;Tench_juv;25.7;115;1.69
Fishing;2021;P;5;Tench_juv;35.3;130;1.61
Fishing;2021;P;5;Tench_juv;18.4;109;1.42
Fishing;2021;P;5;Tench_juv;16;102;1.51
Fishing;2021;P;5;Tench_juv;14.3;100;1.43
Fishing;2021;P;5;Tench_juv;7;77;1.53
Fishing;2021;P;5;Tench_juv;7.6;78;1.6
Fishing;2021;P;5;Tench_juv;2.3;53;1.54
Fishing;2021;P;5;Tench_juv;2.3;54;1.46
Fishing;2021;P;5;Tench_juv;1.7;50;1.36
Fishing;2021;P;5;Tench_juv;4.3;64;1.64
Fishing;2021;P;5;Tench_juv;15;98;1.59
Fishing;2021;P;5;Tench_juv;18.7;108;1.48
Fishing;2021;P;5;Tench_juv;18.2;103;1.67
Fishing;2021;P;5;Tench_juv;21.7;112;1.54
Fishing;2021;P;5;Tench_juv;20;109;1.54
Fishing;2021;P;5;Tench_juv;15.3;99;1.58
Fishing;2021;P;5;Tench_juv;10.5;90;1.44
Fishing;2021;P;5;Tench_juv;8.3;82;1.51
Fishing;2021;P;5;Tench_juv;5.8;73;1.49
Fishing;2021;P;5;Tench_juv;9.2;84;1.55
Fishing;2021;P;5;Tench_juv;8.7;81;1.64
Fishing;2021;P;5;Tench_juv;7.8;79;1.58
Fishing;2021;P;5;Tench_juv;4.1;66;1.43
Fishing;2021;P;5;Tench_juv;7.7;78;1.62
Fishing;2021;P;5;Tench_juv;15;99;1.55
Fishing;2021;P;5;Tench_juv;6.6;74;1.63
Fishing;2021;P;5;Tench_juv;3.5;61;1.54
Fishing;2021;P;5;Tench_juv;4.7;70;1.37
Fishing;2021;P;5;Tench_juv;9.5;85;1.55
Fishing;2021;P;5;Tench_juv;9.4;83;1.64
Fishing;2021;P;5;Tench_juv;10.3;87;1.56
Fishing;2021;P;5;Tench_juv;9.9;88;1.45
Fishing;2021;P;5;Tench_juv;4.6;68;1.46
Fishing;2021;P;5;Tench_juv;6.3;74;1.55
Fishing;2021;P;5;Tench_juv;1.1;42;1.48
Fishing;2021;P;5;Tench_juv;2.4;54;1.52
Fishing;2021;P;5;Tench_juv;5.9;73;1.52
Fishing;2021;P;5;Tench_juv;4.5;68;1.43
Fishing;2021;P;5;Tench_juv;3.8;65;1.38
Fishing;2021;P;5;Tench_juv;5.1;71;1.42
Fishing;2021;P;5;Tench_juv;5.7;74;1.41
Fishing;2021;P;5;Tench_juv;4;66;1.39
Fishing;2021;P;5;Tench_juv;1.8;51;1.36
Fishing;2021;P;5;Tench_juv;1.8;52;1.28
Fishing;2021;P;5;Tench_juv;4.6;69;1.4
Fishing;2021;P;5;Tench_juv;3.9;65;1.42
Fishing;2021;P;5;Tench_juv;5.3;71;1.48
Fishing;2021;P;5;Roach;156.9;205;1.82
Fishing;2021;P;5;Roach;109.6;190;1.6
Fishing;2021;P;5;Roach;98.1;186;1.52
Fishing;2021;P;5;Roach;134.2;211;1.43
Fishing;2021;P;5;Roach;114.9;191;1.65
Fishing;2021;P;5;Roach;115.3;200;1.44
Fishing;2021;P;5;Roach;109.5;189;1.62
Fishing;2021;P;5;Roach;146.4;216;1.45
Fishing;2021;P;5;Roach;110.6;191;1.59
Fishing;2021;P;5;Roach;205.9;225;1.81
Fishing;2021;P;5;Roach;115.3;200;1.44
Fishing;2021;P;5;Roach;93.8;185;1.48
Fishing;2021;P;5;Roach;114.9;186;1.79
Fishing;2021;P;5;Roach;142.1;210;1.53
Fishing;2021;P;5;Roach;115.3;200;1.44
Fishing;2021;P;5;Roach;115.3;200;1.44
Fishing;2021;P;5;Roach;105.9;186;1.65
Fishing;2021;P;5;Roach;138.7;210;1.5
Fishing;2021;P;5;Roach;120.4;197;1.57
Fishing;2021;P;5;Roach;101.8;192;1.44
Fishing;2021;P;5;Roach;155.4;212;1.63
Fishing;2021;P;5;Roach;135.8;203;1.62
Fishing;2021;P;5;Roach;139.6;209;1.53
Fishing;2021;P;5;Roach;83.2;177;1.5
Fishing;2021;P;5;Roach;115;195;1.55
Fishing;2021;P;5;Roach;114.8;187;1.76
Fishing;2021;P;5;Roach;145.4;207;1.64
Fishing;2021;P;5;Roach;126.6;192;1.79
Fishing;2021;P;5;Roach;114.2;196;1.52
Fishing;2021;P;5;Roach;117.6;183;1.92
Fishing;2021;P;5;Roach;131.8;193;1.83
Fishing;2021;P;5;Roach;114.4;189;1.69
Fishing;2021;P;5;Roach;148.2;205;1.72
Fishing;2021;P;5;Roach;102.8;187;1.57
Fishing;2021;P;5;Roach;122;187;1.87
Fishing;2021;P;5;Roach;105.8;182;1.75
Fishing;2021;P;5;Roach;140.4;203;1.68
Fishing;2021;P;5;Roach;102.8;186;1.6
Fishing;2021;P;5;Roach;146;201;1.8
Fishing;2021;P;5;Roach;130.8;193;1.82
Fishing;2021;P;5;Roach;116.4;188;1.75
Fishing;2021;P;5;Roach;101.8;190;1.48
Fishing;2021;P;5;Roach;89.2;178;1.58
Fishing;2021;P;5;Roach;123.8;188;1.86
Fishing;2021;P;5;Roach;96;179;1.67
Fishing;2021;P;5;Roach;112.6;200;1.41
Fishing;2021;P;5;Roach;102.6;181;1.73
Fishing;2021;P;5;Roach;91;173;1.76
Fishing;2021;P;5;Roach;193.2;231;1.57
Fishing;2021;P;5;Roach;89.4;186;1.39
Fishing;2021;P;5;Roach;121;195;1.63
Fishing;2021;P;5;Roach;82.2;182;1.36
Fishing;2021;P;5;Roach;121.8;198;1.57
Fishing;2021;P;5;Roach;105.8;185;1.67
Fishing;2021;P;5;Roach;100.8;187;1.54
Fishing;2021;P;5;Roach_juv;8.8;88;1.29
Fishing;2021;P;5;Roach_juv;9.5;85;1.55
Fishing;2021;P;5;Roach_juv;3.1;67;1.03
Fishing;2021;P;5;Roach_juv;2;59;0.97
Fishing;2021;P;5;Roach_juv;3.7;69;1.13
Fishing;2021;P;5;Roach_juv;1.8;49;1.53
Fishing;2021;P;5;Roach_juv;0.9;47;0.87
Fishing;2021;P;5;Roach_juv;11.2;92;1.44
Fishing;2021;P;5;Roach_juv;8;85;1.3
Fishing;2021;P;5;Roach_juv;5.3;74;1.31
Fishing;2021;P;5;Roach_juv;8.5;90;1.17
Fishing;2021;P;5;Roach_juv;4.3;74;1.06
Fishing;2021;P;5;Roach_juv;8;95;0.93
Fishing;2021;P;5;Roach_juv;7.4;83;1.29
Fishing;2021;P;5;Roach_juv;3.7;73;0.95
Fishing;2021;P;5;Roach_juv;2.8;64;1.07
Fishing;2021;P;5;Roach_juv;5.9;75;1.4
Fishing;2021;P;5;Roach_juv;3.3;61;1.45
Fishing;2021;P;5;Roach_juv;4.7;74;1.16
Fishing;2021;P;5;Roach_juv;6.1;85;0.99
Fishing;2021;P;5;Roach_juv;2.7;60;1.25
Fishing;2021;P;5;Roach_juv;3.8;70;1.11
Fishing;2021;P;5;Roach_juv;2.8;68;0.89
Fishing;2021;P;5;Roach_juv;3.3;66;1.15
Fishing;2021;P;5;Roach_juv;6.7;77;1.47
Fishing;2021;P;5;Roach_juv;2.9;60;1.34
Fishing;2021;P;5;Roach_juv;3.8;68;1.21
Fishing;2021;P;5;Roach_juv;3.7;72;0.99
Fishing;2021;P;5;Roach_juv;4.3;80;0.84
Fishing;2021;P;5;Roach_juv;2.2;65;0.8
Fishing;2021;P;5;Roach_juv;4.6;73;1.18
Fishing;2021;P;5;Roach_juv;4;70;1.17
Fishing;2021;P;5;Roach_juv;3.1;70;0.9
Fishing;2021;P;5;Roach_juv;3.8;73;0.98
Fishing;2021;P;5;Roach_juv;5.8;83;1.01
Fishing;2021;P;5;Roach_juv;4.9;73;1.26
Fishing;2021;P;5;Roach_juv;10;95;1.17
Fishing;2021;P;5;Roach_juv;3.4;64;1.3
Fishing;2021;P;5;Roach_juv;2;54;1.27
Fishing;2021;P;5;Roach_juv;1.8;54;1.14
Fishing;2021;P;5;Roach_juv;2.3;60;1.06
Fishing;2021;P;5;Roach_juv;2.8;64;1.07
Fishing;2021;P;5;Roach_juv;1.5;55;0.9
Fishing;2021;P;5;Roach_juv;6.7;77;1.47
Fishing;2021;P;5;Roach_juv;3.8;70;1.11
Fishing;2021;P;5;Roach_juv;2.1;53;1.41
Fishing;2021;P;5;Roach_juv;7.7;88;1.13
Fishing;2021;P;5;Roach_juv;8.8;85;1.43
Fishing;2021;P;5;Roach_juv;3.9;69;1.19
Fishing;2021;P;5;Roach_juv;1.5;50;1.2
Fishing;2021;P;5;Roach_juv;3.8;68;1.21
Fishing;2021;P;5;Roach_juv;2.2;56;1.25
Fishing;2021;P;5;Roach_juv;1.9;60;0.88
Fishing;2021;P;5;Roach_juv;4.9;79;0.99
Fishing;2021;P;5;Roach_juv;3.6;70;1.05
Fishing;2021;P;5;Roach_juv;5.2;75;1.23
Fishing;2021;P;5;Roach_juv;2.1;54;1.33
Fishing;2021;P;5;Roach_juv;4.7;82;0.85
Fishing;2021;P;5;Roach_juv;2.4;63;0.96
Fishing;2021;P;5;Roach_juv;2.9;65;1.06
Fishing;2021;P;5;Roach_juv;1.3;49;1.1
Fishing;2021;P;5;Rudd;137.6;201;1.69
Fishing;2021;P;5;Rudd;141.8;187;2.17
Fishing;2021;P;5;Rudd;97.4;174;1.85
Fishing;2021;P;5;Zander;4.3;86;0.68
Fishing;2021;P;5;Zander;5.4;91;0.72
Fishing;2021;P;5;Zander;4.1;85;0.67
Fishing;2021;P;5;Zander;4.8;97;0.53
Fishing;2021;P;5;Zander;4.6;84;0.78
Fishing;2021;P;5;Zander;15.3;123;0.82
Fishing;2021;P;5;Tench_juv;2.5;57;1.35
Fishing;2021;P;5;Tench_juv;2.8;63;1.12
Fishing;2021;P;5;Tench_juv;1.6;46;1.64
Fishing;2021;P;5;Tench_juv;1.8;47;1.73
Fishing;2021;P;5;Tench_juv;1.6;49;1.36
Fishing;2021;P;5;Tench_juv;1.8;52;1.28
Fishing;2021;P;5;Tench_juv;1.4;49;1.19
Fishing;2021;P;5;Tench_juv;0.5;41;0.73
Fishing;2021;P;5;Roach_juv;1.1;48;0.99
Fishing;2021;P;5;Roach_juv;2.6;63;1.04
Fishing;2021;P;5;Roach_juv;1.7;53;1.14
Fishing;2021;P;5;Zander;34.7;167;0.75
Fishing;2021;P;5;Zander;9.3;106;0.78
Fishing;2021;P;5;Zander;3.6;90;0.49
Fishing;2021;P;5;Zander;4.7;90;0.64
Fishing;2021;P;5;Zander;5.7;99;0.59
Fishing;2021;P;5;Zander;5;93;0.62
Fishing;2021;P;5;Zander;3.6;85;0.59
Fishing;2021;P;5;Zander;3.8;79;0.77
Fishing;2021;P;5;Zander;4.4;87;0.67
Fishing;2021;P;5;Zander;3.5;83;0.61
Fishing;2021;P;5;Zander;3.7;85;0.6
Fishing;2021;P;5;Zander;4;86;0.63
Fishing;2021;P;5;Zander;5.2;92;0.67
Fishing;2021;P;5;Zander;6;98;0.64
Fishing;2021;P;5;Zander;5.4;95;0.63
Fishing;2021;P;5;Zander;4.7;92;0.6
Fishing;2021;P;5;Zander;4.3;93;0.53
Fishing;2021;P;5;Zander;4.2;90;0.58
Fishing;2021;P;5;Zander;3.3;77;0.72
Fishing;2021;P;5;Zander;4.2;83;0.73
Fishing;2021;P;5;Zander;4.2;86;0.66
Fishing;2021;P;5;Zander;4.2;88;0.62
Fishing;2021;P;5;Zander;6.9;100;0.69
Fishing;2021;P;5;Zander;4.5;85;0.73
Fishing;2021;P;5;Zander;3.9;83;0.68
Fishing;2021;P;5;Zander;6;105;0.52
Fishing;2021;P;5;Zander;5;94;0.6
Fishing;2021;P;5;Zander;3.9;82;0.71
Fishing;2021;P;5;Zander;4.5;88;0.66
Fishing;2021;P;5;Zander;3.6;83;0.63
Fishing;2021;P;5;Zander;3.8;82;0.69
Fishing;2021;P;5;Zander;3.6;80;0.7
Fishing;2021;P;5;Zander;4.2;85;0.68
Fishing;2021;P;5;Zander;3.7;82;0.67
Fishing;2021;P;5;Zander;32;162;0.75
Fishing;2021;P;5;Zander;4.2;84;0.71
Fishing;2021;P;5;Zander;5.8;88;0.85
Fishing;2021;P;5;Zander;4.2;90;0.58
Fishing;2021;P;5;Zander;5.4;79;1.1
Fishing;2021;P;5;Zander;2.8;74;0.69
Fishing;2021;P;5;Zander;5.5;85;0.9
Fishing;2021;P;5;Zander;4.1;78;0.86
Fishing;2021;P;5;Zander;5;93;0.62
Fishing;2021;P;5;Zander;5;93;0.62
Fishing;2021;P;5;Zander;10;112;0.71
Fishing;2021;P;5;Zander;5.1;89;0.72
Fishing;2021;P;5;Zander;5.7;98;0.61
Fishing;2021;P;5;Zander;4.7;93;0.58
Fishing;2021;P;5;Zander;3.6;82;0.65
Fishing;2021;P;5;Zander;23.2;147;0.73
Fishing;2021;P;5;Zander;4.4;86;0.69
Fishing;2021;P;5;Zander;3.9;84;0.66
Fishing;2021;P;5;Zander;1.2;91;0.16
Fishing;2021;P;5;Zander;4.6;95;0.54
Fishing;2021;P;5;Zander;3.6;81;0.68
Fishing;2021;P;5;Zander;5.6;86;0.88
Fishing;2021;P;5;Zander;4.9;90;0.67
Fishing;2021;P;5;Zander;3.4;80;0.66
Fishing;2021;P;5;Zander;4.1;88;0.6
Fishing;2021;P;5;Zander;4.9;89;0.7
Fishing;2021;P;5;Zander;4.3;82;0.78
Fishing;2021;P;5;Zander;16.3;127;0.8
Fishing;2021;P;5;Zander;9.2;108;0.73
Fishing;2021;P;5;Zander;3.7;81;0.7
Fishing;2021;P;5;Zander;4.8;86;0.75
Fishing;2021;P;5;Zander;4.9;95;0.57
Fishing;2021;P;5;Zander;4.3;83;0.75
Fishing;2021;P;5;Zander;3.7;81;0.7
Fishing;2021;P;5;Tench_juv;14;102;1.32
Fishing;2021;P;5;Tench_juv;19.1;110;1.44
Fishing;2021;P;5;Tench_juv;7.8;80;1.52
Fishing;2021;P;5;Tench_juv;15.2;103;1.39
Fishing;2021;P;5;Tench_juv;13.4;99;1.38
Fishing;2021;P;5;Tench_juv;3.7;67;1.23
Fishing;2021;P;5;Tench_juv;25.1;121;1.42
Fishing;2021;P;5;Tench_juv;27.5;124;1.44
Fishing;2021;P;5;Tench_juv;9.8;87;1.49
Fishing;2021;P;5;Tench_juv;11.8;92;1.52
Fishing;2021;P;5;Tench_juv;16.1;105;1.39
Fishing;2021;P;5;Tench_juv;24.4;114;1.65
Fishing;2021;P;5;Tench_juv;18.4;109;1.42
Fishing;2021;P;5;Tench_juv;20.2;110;1.52
Fishing;2021;P;5;Tench_juv;12.7;97;1.39
Fishing;2021;P;5;Tench_juv;8;79;1.62
Fishing;2021;P;5;Tench_juv;31.4;127;1.53
Fishing;2021;P;5;Tench_juv;9;83;1.57
Fishing;2021;P;5;Tench_juv;9.9;84;1.67
Fishing;2021;P;5;Tench_juv;11.8;97;1.29
Fishing;2021;P;5;Tench_juv;15.8;101;1.53
Fishing;2021;P;5;Tench_juv;26.3;123;1.41
Fishing;2021;P;5;Tench_juv;9.3;87;1.41
Fishing;2021;P;5;Tench_juv;8.2;85;1.34
Fishing;2021;P;5;Tench_juv;6.6;77;1.45
Fishing;2021;P;5;Tench_juv;6.1;74;1.51
Fishing;2021;P;5;Tench_juv;5.1;69;1.55
Fishing;2021;P;5;Tench_juv;29.9;126;1.49
Fishing;2021;P;5;Tench_juv;18.1;105;1.56
Fishing;2021;P;5;Tench_juv;3.4;63;1.36
Fishing;2021;P;5;Tench_juv;3.5;62;1.47
Fishing;2021;P;5;Tench_juv;29.5;126;1.47
Fishing;2021;P;5;Tench_juv;6;74;1.48
Fishing;2021;P;5;Tench_juv;20.6;113;1.43
Fishing;2021;P;5;Tench_juv;6.9;79;1.4
Fishing;2021;P;5;Tench_juv;11.4;93;1.42
Fishing;2021;P;5;Tench_juv;17.5;108;1.39
Fishing;2021;P;5;Tench_juv;27;121;1.52
Fishing;2021;P;5;Tench_juv;26.6;121;1.5
Fishing;2021;P;5;Tench_juv;1.3;47;1.25
Fishing;2021;P;5;Tench_juv;16.8;106;1.41
Fishing;2021;P;5;Tench_juv;16.8;104;1.49
Fishing;2021;P;5;Tench_juv;17.9;103;1.64
Fishing;2021;P;5;Tench_juv;16.7;105;1.44
Fishing;2021;P;5;Tench_juv;0.5;35;1.17
Fishing;2021;P;5;Tench_juv;4.7;68;1.49
Fishing;2021;P;5;Tench_juv;5.3;70;1.55
Fishing;2021;P;5;Tench_juv;9;84;1.52
Fishing;2021;P;5;Tench_juv;3.3;59;1.61
Fishing;2021;P;5;Tench_juv;10;84;1.69
Fishing;2021;P;5;Tench_juv;8.3;81;1.56
Fishing;2021;P;5;Tench_juv;7.8;78;1.64
Fishing;2021;P;5;Tench_juv;11.5;91;1.53
Fishing;2021;P;5;Tench_juv;12.7;92;1.63
Fishing;2021;P;5;Tench_juv;9.9;88;1.45
Fishing;2021;P;5;Tench_juv;8.9;80;1.74
Fishing;2021;P;5;Tench_juv;3.6;63;1.44
Fishing;2021;P;5;Tench_juv;8;82;1.45
Fishing;2021;P;5;Tench_juv;6.7;77;1.47
Fishing;2021;P;5;Tench_juv;5;66;1.74
Fishing;2021;P;5;Tench_juv;4.5;70;1.31
Fishing;2021;P;5;Tench_juv;12;93;1.49
Fishing;2021;P;5;Tench_juv;15.6;104;1.39
Fishing;2021;P;5;Tench_juv;10.1;86;1.59
Fishing;2021;P;5;Tench_juv;5.4;72;1.45
Fishing;2021;P;5;Tench_juv;5.7;71;1.59
Fishing;2021;P;5;Tench_juv;13;96;1.47
Fishing;2021;P;5;Tench_juv;8.9;83;1.56
Fishing;2021;P;5;Tench_juv;5.2;72;1.39
Fishing;2021;P;5;Tench_juv;14.6;99;1.5
Fishing;2021;P;5;Tench_juv;6;73;1.54
Fishing;2021;P;5;Tench_juv;4.5;69;1.37
Fishing;2021;P;5;Tench_juv;3.6;62;1.51
Fishing;2021;P;5;Tench_juv;3.6;60;1.67
Fishing;2021;P;5;Tench_juv;2.1;54;1.33
Fishing;2021;P;5;Tench_juv;6.2;73;1.59
Fishing;2021;P;5;Tench_juv;2.8;60;1.3
Fishing;2021;P;5;Tench_juv;5.9;73;1.52
Fishing;2021;P;5;Tench_juv;1.8;53;1.21
Fishing;2021;P;5;Tench_juv;1.7;50;1.36
Fishing;2021;P;5;Tench_juv;1.8;50;1.44
Fishing;2021;P;5;Tench_juv;2.6;55;1.56
Fishing;2021;P;5;Tench_juv;1.5;51;1.13
Fishing;2021;P;5;Roach;118.1;195;1.59
Fishing;2021;P;5;Roach;140.8;204;1.66
Fishing;2021;P;5;Roach;130.9;199;1.66
Fishing;2021;P;5;Roach;100.8;185;1.59
Fishing;2021;P;5;Roach;174.5;212;1.83
Fishing;2021;P;5;Roach;121.8;195;1.64
Fishing;2021;P;5;Roach;113.2;190;1.65
Fishing;2021;P;5;Roach;126.7;189;1.88
Fishing;2021;P;5;Roach;105.5;188;1.59
Fishing;2021;P;5;Roach;162;211;1.72
Fishing;2021;P;5;Roach;109.7;185;1.73
Fishing;2021;P;5;Roach;141.4;198;1.82
Fishing;2021;P;5;Roach;129.6;198;1.67
Fishing;2021;P;5;Roach;90.8;178;1.61
Fishing;2021;P;5;Roach;122.5;198;1.58
Fishing;2021;P;5;Roach;93.5;181;1.58
Fishing;2021;P;5;Roach;120.1;186;1.87
Fishing;2021;P;5;Roach;165.7;212;1.74
Fishing;2021;P;5;Roach;118.8;193;1.65
Fishing;2021;P;5;Roach;119.6;196;1.59
Fishing;2021;P;5;Roach;93.2;176;1.71
Fishing;2021;P;5;Roach;116;193;1.61
Fishing;2021;P;5;Roach;129.1;185;2.04
Fishing;2021;P;5;Roach;83.4;182;1.38
Fishing;2021;P;5;Roach;116;196;1.54
Fishing;2021;P;5;Roach;105.8;184;1.7
Fishing;2021;P;5;Roach;125.4;196;1.67
Fishing;2021;P;5;Roach;137.8;203;1.65
Fishing;2021;P;5;Roach;121.1;191;1.74
Fishing;2021;P;5;Roach;121.6;196;1.61
Fishing;2021;P;5;Roach;107.4;191;1.54
Fishing;2021;P;5;Roach;138.9;204;1.64
Fishing;2021;P;5;Roach;93.4;181;1.58
Fishing;2021;P;5;Roach;143.3;205;1.66
Fishing;2021;P;5;Roach;107.2;187;1.64
Fishing;2021;P;5;Roach;116.6;195;1.57
Fishing;2021;P;5;Roach;120;191;1.72
Fishing;2021;P;5;Roach;98.1;180;1.68
Fishing;2021;P;5;Roach;83.8;171;1.68
Fishing;2021;P;5;Roach;98.6;189;1.46
Fishing;2021;P;5;Roach;110.8;195;1.49
Fishing;2021;P;5;Roach;97.8;181;1.65
Fishing;2021;P;5;Roach;170.7;208;1.9
Fishing;2021;P;5;Roach;145;200;1.81
Fishing;2021;P;5;Roach;111;189;1.64
Fishing;2021;P;5;Roach;110.2;182;1.83
Fishing;2021;P;5;Roach;114.5;193;1.59
Fishing;2021;P;5;Roach;121.1;192;1.71
Fishing;2021;P;5;Roach;98.1;184;1.57
Fishing;2021;P;5;Roach;132.5;198;1.71
Fishing;2021;P;5;Roach;89.5;176;1.64
Fishing;2021;P;5;Roach;115.1;198;1.48
Fishing;2021;P;5;Roach;127.4;196;1.69
Fishing;2021;P;5;Roach;119.8;200;1.5
Fishing;2021;P;5;Roach;108.4;184;1.74
Fishing;2021;P;5;Roach;122.7;194;1.68
Fishing;2021;P;5;Roach;160.5;207;1.81
Fishing;2021;P;5;Roach;119.7;191;1.72
Fishing;2021;P;5;Roach;125.7;198;1.62
Fishing;2021;P;5;Roach;134.3;195;1.81
Fishing;2021;P;5;Roach;95.4;182;1.58
Fishing;2021;P;5;Roach;105.3;183;1.72
Fishing;2021;P;5;Roach;122.4;190;1.78
Fishing;2021;P;5;Roach;120.1;192;1.7
Fishing;2021;P;5;Roach;124.9;194;1.71
Fishing;2021;P;5;Roach;106.5;188;1.6
Fishing;2021;P;5;Roach;133.6;195;1.8
Fishing;2021;P;5;Roach;150.2;209;1.65
Fishing;2021;P;5;Roach;98.4;187;1.5
Fishing;2021;P;5;Roach;118.4;190;1.73
Fishing;2021;P;5;Roach;95.2;177;1.72
Fishing;2021;P;5;Roach_juv;9.8;91;1.3
Fishing;2021;P;5;Roach_juv;2.9;61;1.28
Fishing;2021;P;5;Roach_juv;11.4;94;1.37
Fishing;2021;P;5;Roach_juv;6.9;79;1.4
Fishing;2021;P;5;Roach_juv;7;80;1.37
Fishing;2021;P;5;Roach_juv;7.2;80;1.41
Fishing;2021;P;5;Roach_juv;8;86;1.26
Fishing;2021;P;5;Roach_juv;6.1;78;1.29
Fishing;2021;P;5;Roach_juv;5.2;74;1.28
Fishing;2021;P;5;Roach_juv;9.3;87;1.41
Fishing;2021;P;5;Roach_juv;3.4;68;1.08
Fishing;2021;P;5;Roach_juv;2.3;59;1.12
Fishing;2021;P;5;Roach_juv;3.6;68;1.14
Fishing;2021;P;5;Roach_juv;2.8;60;1.3
Fishing;2021;P;5;Roach_juv;4.8;72;1.29
Fishing;2021;P;5;Roach_juv;2.6;61;1.15
Fishing;2021;P;5;Roach_juv;2.4;56;1.37
Fishing;2021;P;5;Roach_juv;5;72;1.34
Fishing;2021;P;5;Roach_juv;3.7;65;1.35
Fishing;2021;P;5;Roach_juv;3;60;1.39
Fishing;2021;P;5;Roach_juv;2.9;60;1.34
Fishing;2021;P;5;Roach_juv;3.6;66;1.25
Fishing;2021;P;5;Roach_juv;6.3;76;1.44
Fishing;2021;P;5;Roach_juv;1.7;52;1.21
Fishing;2021;P;5;Roach_juv;3.3;58;1.69
Fishing;2021;P;5;Roach_juv;2.4;62;1.01
Fishing;2021;P;5;Roach_juv;1.3;48;1.18
Fishing;2021;P;5;Roach_juv;2.8;61;1.23
Fishing;2021;P;5;Roach_juv;1.8;55;1.08
Fishing;2021;P;5;Roach_juv;4.8;72;1.29
Fishing;2021;P;5;Roach_juv;7.6;81;1.43
Fishing;2021;P;5;Roach_juv;2;55;1.2
Fishing;2021;P;5;Roach_juv;4.1;68;1.3
Fishing;2021;P;5;Roach_juv;1.7;51;1.28
Fishing;2021;P;5;Roach_juv;1.4;45;1.54
Fishing;2021;P;5;Roach_juv;5.5;73;1.41
Fishing;2021;P;5;Roach_juv;6.3;78;1.33
Fishing;2021;P;5;Roach_juv;3.1;65;1.13
Fishing;2021;P;5;Roach_juv;1.5;48;1.36
Fishing;2021;P;5;Roach_juv;5.3;72;1.42
Fishing;2021;P;5;Roach_juv;2.5;59;1.22
Fishing;2021;P;5;Roach_juv;4;68;1.27
Fishing;2021;P;5;Roach_juv;7;78;1.48
Fishing;2021;P;5;Roach_juv;2.9;64;1.11
Fishing;2021;P;5;Roach_juv;2.4;60;1.11
Fishing;2021;P;5;Roach_juv;3.2;66;1.11
Fishing;2021;P;5;Roach_juv;0.9;46;0.92
Fishing;2021;P;5;Roach_juv;3.6;66;1.25
Fishing;2021;P;5;Roach_juv;5;73;1.29
Fishing;2021;P;5;Roach_juv;3;62;1.26
Fishing;2021;P;5;Roach_juv;2.7;60;1.25
Fishing;2021;P;5;Roach_juv;1.7;53;1.14
Fishing;2021;P;5;Roach_juv;3.2;65;1.17
Fishing;2021;P;5;Roach_juv;1.8;59;0.88
Fishing;2021;P;5;Roach_juv;1.7;52;1.21
Fishing;2021;P;5;Roach_juv;3.1;64;1.18
Fishing;2021;P;5;Roach_juv;2.2;59;1.07
Fishing;2021;P;5;Rudd;161.6;209;1.77
Fishing;2021;P;5;Rudd;112.1;185;1.77
Fishing;2021;P;5;Rudd;176.6;213;1.83
Fishing;2021;P;5;Rudd;130.5;195;1.76
Fishing;2021;P;5;Rudd;171.7;210;1.85
Fishing;2021;P;5;Rudd;173;205;2.01
Fishing;2021;P;5;Rudd;140;194;1.92
Fishing;2021;C;6;Carp;1174.2;376;2.21
Fishing;2021;C;6;Carp;1662.2;411;2.39
Fishing;2021;C;6;Carp;847.2;303;3.05
Fishing;2021;C;6;Carp;2436.2;440;2.86
Fishing;2021;C;6;Carp;1450;400;2.27
Fishing;2021;C;6;Carp;1438.6;367;2.91
Fishing;2021;C;6;Carp;1474.8;387;2.54
Fishing;2021;C;6;Carp;1760;399;2.77
Fishing;2021;C;6;Carp;1394;354;3.14
Fishing;2021;C;6;Carp;1357.8;335;3.61
Fishing;2021;C;6;Carp;1578;403;2.41
Fishing;2021;C;6;Carp;1930.4;377;3.6
Fishing;2021;C;6;Carp;1906;387;3.29
Fishing;2021;C;6;Carp;1689.4;413;2.4
Fishing;2021;C;6;Carp;1854;374;3.54
Fishing;2021;C;6;Carp;1671.2;406;2.5
Fishing;2021;C;6;Carp;1297;358;2.83
Fishing;2021;C;6;Carp;1178.8;335;3.14
Fishing;2021;C;6;Carp;1295.6;394;2.12
Fishing;2021;C;6;Carp;1389;362;2.93
Fishing;2021;C;6;Carp;1371.6;383;2.44
Fishing;2021;C;6;Carp;1589.6;411;2.29
Fishing;2021;C;6;Roach;151.6;204;1.79
Fishing;2021;C;6;Roach;125.2;193;1.74
